02160 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.1912  			0.0000  			0.0000  			
02178 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02182 		 CST 		 020		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02193 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02195 		 CST 		 002		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02205 		 CST 		 001		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02212 		 CST 		 005		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02223 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0226  			0.7498  			0.0000  			0.0000  			
02234 		 CST 		 001		  09 8 [09:00-16:59]		  0  			0.0000  			0.4131  			0.0000  			0.0000  			
02236 		 CST 		 012		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02243 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.6814  			0.0000  			0.0000  			0.0000  			
02246 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.0355  			0.0000  			0.0000  			
02258 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.9202  			0.8021  			0.0000  			0.0000  			
02262 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.2614  			0.0000  			0.0000  			
02263 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.8800  			0.0000  			0.0000  			
02264 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02279 		 CST 		 040		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02282 		 CST 		 001		  09 8 [09:00-16:59]		  0  			0.1113  			0.7060  			0.0000  			0.0000  			
02283 		 CST 		 002		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02294 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.9918  			0.0000  			0.0000  			
02303 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02311 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02317 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02320 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02324 		 CST 		 016		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02325 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02328 		 CST 		 034		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02348 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.9354  			0.1613  			0.0000  			0.0000  			
02373 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.4480  			0.0000  			0.0000  			0.0000  			
02375 		 CST 		 006		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02376 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02380 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02383 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.9848  			0.6255  			0.0000  			0.0000  			
02394 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02403 		 CST 		 020		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02432 		 CST 		 004		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02453 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02466 		 CST 		 027		  09 8 [09:00-16:59]		  0  			0.3257  			0.9790  			0.0000  			0.0000  			
02472 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02490 		 CST 		 035		  09 8 [09:00-16:59]		  1  			0.0507  			0.0000  			0.0000  			0.0000  			
02511 		 CST 		 001		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02513 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02530 		 CST 		 034		  09 8 [09:00-16:59]		  0  			0.5288  			0.0000  			0.0000  			0.0000  			
02539 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02542 		 CST 		 001		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02551 		 CST 		 038		  09 8 [09:00-16:59]		  1  			0.6389  			0.0000  			0.0000  			0.0000  			
02560 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.5199  			0.0000  			0.0000  			
02563 		 CST 		 033		  09 8 [09:00-16:59]		  0  			0.3968  			0.6313  			0.0000  			0.0000  			
02566 		 CST 		 020		  09 8 [09:00-16:59]		  1  			0.6905  			0.0000  			0.0000  			0.0000  			
02590 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02593 		 CST 		 005		  09 8 [09:00-16:59]		  1  			0.6799  			0.0000  			0.0000  			0.0000  			
02597 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.0000  			0.5182  			0.0000  			0.0000  			
02610 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02615 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.3285  			0.0000  			0.0000  			
02620 		 CST 		 002		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
05066 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
05108 		 CST 		 045		  09 8 [09:00-16:59]		  1  			0.0000  			0.6864  			0.0000  			0.0000  			
05294 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
05295 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
05296 		 CST 		 020		  09 8 [09:00-16:59]		  0  			0.0000  			0.5644  			0.0000  			0.0000  			
50541 		 CST 		 020		  09 8 [09:00-16:59]		  1  			0.0000  			0.5950  			0.0000  			0.0000  			
50547 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
50548 		 CST 		 018		  09 8 [09:00-16:59]		  0  			0.0000  			0.5244  			0.0000  			0.0000  			
50583 		 CST 		 049		  09 8 [09:00-16:59]		  1  			0.0000  			0.2739  			0.0000  			0.0000  			
