02127 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.1624  			0.6174  			0.0000  			0.0000  			
02135 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02137 		 CST 		 006		  09 8 [09:00-16:59]		  1  			0.6365  			0.2298  			0.0000  			0.0000  			
02143 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02152 		 CST 		 006		  09 8 [09:00-16:59]		  1  			0.2421  			0.0000  			0.0000  			0.0000  			
02157 		 CST 		 021		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02160 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.9525  			0.0000  			0.0000  			
02178 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.0000  			0.7521  			0.0000  			0.0000  			
02182 		 CST 		 020		  09 8 [09:00-16:59]		  1  			0.8577  			0.9612  			0.0000  			0.0000  			
02193 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.1344  			0.0000  			0.0000  			
02195 		 CST 		 002		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02205 		 CST 		 001		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02212 		 CST 		 005		  09 8 [09:00-16:59]		  1  			0.6044  			0.7699  			0.0000  			0.0000  			
02223 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.8864  			0.0000  			0.0000  			
02234 		 CST 		 001		  09 8 [09:00-16:59]		  0  			0.7033  			0.4352  			0.0000  			0.0000  			
02236 		 CST 		 012		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02243 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02246 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.5192  			0.0000  			0.0000  			0.0000  			
02251 		 CST 		 006		  09 8 [09:00-16:59]		  0  			0.0000  			0.3697  			0.0000  			0.0000  			
02258 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.9130  			0.9385  			0.0000  			0.0000  			
02262 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.3164  			0.0000  			0.0000  			
02263 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02264 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02279 		 CST 		 040		  09 8 [09:00-16:59]		  1  			0.0000  			0.7472  			0.0000  			0.0000  			
02282 		 CST 		 001		  09 8 [09:00-16:59]		  0  			0.0000  			0.7086  			0.0000  			0.0000  			
02283 		 CST 		 002		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02294 		 CST 		 002		  09 8 [09:00-16:59]		  0  			0.0000  			0.3161  			0.0000  			0.0000  			
02296 		 CST 		 003		  09 8 [09:00-16:59]		  0  			0.0000  			0.3604  			0.0000  			0.0000  			
02303 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.7846  			0.2773  			0.0000  			0.0000  			
02305 		 CST 		 003		  09 8 [09:00-16:59]		  0  			0.3423  			0.0000  			0.0000  			0.0000  			
02311 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0273  			0.0000  			0.0000  			
02317 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.1575  			0.0000  			0.0000  			0.0000  			
02320 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02324 		 CST 		 016		  09 8 [09:00-16:59]		  1  			0.0000  			0.1480  			0.0000  			0.0000  			
02325 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.8691  			0.0000  			0.0000  			
02328 		 CST 		 034		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02347 		 CST 		 044		  09 8 [09:00-16:59]		  0  			0.5098  			0.5425  			0.0000  			0.0000  			
02348 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.9886  			0.0000  			0.0000  			
02373 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.8664  			0.0000  			0.0000  			0.0000  			
02375 		 CST 		 006		  09 8 [09:00-16:59]		  1  			0.0000  			0.6862  			0.0000  			0.0000  			
02376 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02380 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.4895  			0.0000  			0.0000  			
02383 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02394 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.7376  			0.0567  			0.0000  			0.0000  			
02403 		 CST 		 020		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02432 		 CST 		 004		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02453 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.4792  			0.0000  			0.0000  			
02466 		 CST 		 027		  09 8 [09:00-16:59]		  0  			0.7953  			0.0000  			0.0000  			0.0000  			
02472 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.5201  			0.0000  			0.0000  			0.0000  			
02490 		 CST 		 035		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02511 		 CST 		 001		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02513 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.4948  			0.8120  			0.0000  			0.0000  			
02530 		 CST 		 034		  09 8 [09:00-16:59]		  0  			0.5958  			0.5261  			0.0000  			0.0000  			
02539 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02540 		 CST 		 006		  09 8 [09:00-16:59]		  0  			0.4679  			0.0000  			0.0000  			0.0000  			
02542 		 CST 		 001		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02551 		 CST 		 038		  09 8 [09:00-16:59]		  1  			0.2832  			0.4335  			0.0000  			0.0000  			
02560 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
02563 		 CST 		 033		  09 8 [09:00-16:59]		  0  			0.8874  			0.8370  			0.0000  			0.0000  			
02566 		 CST 		 020		  09 8 [09:00-16:59]		  1  			0.0000  			0.0641  			0.0000  			0.0000  			
02590 		 CST 		 002		  09 8 [09:00-16:59]		  1  			0.0000  			0.5132  			0.0000  			0.0000  			
02593 		 CST 		 005		  09 8 [09:00-16:59]		  1  			0.7509  			0.0000  			0.0000  			0.0000  			
02597 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.3488  			0.7557  			0.0000  			0.0000  			
02610 		 CST 		 004		  09 8 [09:00-16:59]		  1  			0.0000  			0.4695  			0.0000  			0.0000  			
02615 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.0009  			0.0000  			0.0000  			
02620 		 CST 		 002		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
05066 		 CST 		 001		  09 8 [09:00-16:59]		  1  			0.1347  			0.0000  			0.0000  			0.0000  			
05108 		 CST 		 045		  09 8 [09:00-16:59]		  1  			0.4633  			0.0003  			0.0000  			0.0000  			
05294 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
05295 		 CST 		 003		  09 8 [09:00-16:59]		  1  			0.0000  			0.2154  			0.0000  			0.0000  			
50541 		 CST 		 020		  09 8 [09:00-16:59]		  1  			0.3210  			0.8442  			0.0000  			0.0000  			
50547 		 CST 		 003		  09 4 [09:00-12:59]		  1  			0.0000  			0.0000  			0.0000  			0.0000  			
50548 		 CST 		 018		  09 8 [09:00-16:59]		  0  			0.3681  			0.1799  			0.0000  			0.0000  			
50583 		 CST 		 049		  09 8 [09:00-16:59]		  1  			0.0000  			0.9505  			0.0000  			0.0000  			
