00754 		 02279 		  3890
00754 		 02282 		  4090
00754 		 02283 		  3987
00754 		 02294 		  3736
00754 		 02296 		  3075
00754 		 02303 		  2465
00754 		 02305 		  2444
00754 		 02311 		  2060
00754 		 02312 		  1967
00754 		 02317 		  3423
00754 		 02320 		  3346
00754 		 02324 		  2427
00754 		 02325 		  4036
00754 		 02328 		  3963
00754 		 02332 		  2278
00754 		 02342 		  2141
00754 		 02347 		  2017
00754 		 02348 		  1711
00754 		 02373 		  2119
00754 		 02375 		  1894
00754 		 02376 		  3848
00754 		 02380 		  2375
00754 		 02383 		  2688
00754 		 02394 		  3676
00754 		 02403 		  3392
00754 		 02432 		  4057
00754 		 02453 		  3672
00754 		 02466 		  3760
00754 		 02472 		  3536
00754 		 02476 		  3370
00754 		 02490 		  3644
00754 		 02494 		  3129
00754 		 02505 		  2859
00754 		 02511 		  3502
00754 		 02513 		  3422
00754 		 02530 		  3460
00754 		 02539 		  1546
00754 		 02540 		  1504
00754 		 02542 		  1633
00754 		 02551 		  1592
00754 		 02560 		  1759
00754 		 02563 		  1813
00754 		 02566 		  2567
00754 		 02590 		  2706
00754 		 02593 		  3412
00754 		 02597 		  2398
00754 		 02610 		  3413
00754 		 02615 		  2937
00754 		 02620 		  1858
00754 		 05066 		  2742
00754 		 05108 		  2835
00754 		 05294 		  2664
00754 		 05295 		  2927
00754 		 05296 		  3025
00754 		 50541 		  879
00754 		 50547 		  1165
00754 		 50548 		  1954
00754 		 50569 		  2392
00754 		 50583 		  612
00754 		 99991 		  3005
00754 		 99992 		  3511
00754 		 99993 		  2176
00754 		 99994 		  1060
00770 		 00001 		  8296
00770 		 00002 		  2005
00770 		 00754 		  2348
00770 		 01098 		  2193
00770 		 02016 		  2768
00770 		 02027 		  2467
00770 		 02032 		  2319
00770 		 02035 		  4090
00770 		 02040 		  2569
00770 		 02062 		  2531
00770 		 02079 		  2377
00770 		 02083 		  2228
00770 		 02087 		  2311
00770 		 02094 		  2129
00770 		 02098 		  2012
00770 		 02104 		  1968
00770 		 02114 		  2640
00770 		 02117 		  2553
00770 		 02127 		  2181
00770 		 02135 		  2067
00770 		 02137 		  2452
00770 		 02143 		  2272
00770 		 02152 		  2310
00770 		 02157 		  2158
00770 		 02160 		  2156
00770 		 02178 		  1923
00770 		 02182 		  1782
00770 		 02193 		  1616
00770 		 02195 		  1539
00770 		 02205 		  1381
00770 		 02212 		  1401
00770 		 02216 		  1464
00770 		 02223 		  1499
00770 		 02234 		  1292
00770 		 02236 		  1200
00770 		 02243 		  2219
00770 		 02246 		  2226
00770 		 02251 		  2077
00770 		 02258 		  1978
00770 		 02262 		  2009
00770 		 02263 		  1838
00770 		 02264 		  1841
00770 		 02279 		  1611
00770 		 02282 		  1810
00770 		 02283 		  1707
00770 		 02294 		  1456
00770 		 02296 		  2138
00770 		 02303 		  2030
00770 		 02305 		  2010
00770 		 02311 		  1836
00770 		 02312 		  1148
00770 		 02317 		  1976
00770 		 02320 		  2006
00770 		 02324 		  1992
00770 		 02325 		  1756
00770 		 02328 		  1683
00770 		 02332 		  1619
00770 		 02342 		  1142
00770 		 02347 		  1018
00770 		 02348 		  1475
00770 		 02373 		  741
00770 		 02375 		  739
00770 		 02376 		  1568
00770 		 02380 		  1522
00770 		 02383 		  1698
00770 		 02394 		  1396
00770 		 02403 		  1113
00770 		 02432 		  1777
00770 		 02453 		  1392
00770 		 02466 		  1481
00770 		 02472 		  1256
00770 		 02476 		  1090
00770 		 02490 		  1364
00770 		 02494 		  849
00770 		 02505 		  579
00770 		 02511 		  1223
00770 		 02513 		  1142
00770 		 02530 		  1181
00770 		 02539 		  1309
00770 		 02540 		  1268
00770 		 02542 		  1396
00770 		 02551 		  1360
00770 		 02560 		  583
00770 		 02563 		  488
00770 		 02566 		  1055
00770 		 02590 		  1209
00770 		 02593 		  1132
00770 		 02597 		  1963
00770 		 02610 		  1966
00770 		 02615 		  2286
00770 		 02620 		  876
00770 		 05066 		  3183
00770 		 05108 		  4756
00770 		 05294 		  436
00770 		 05295 		  3000
00770 		 05296 		  2919
00770 		 50541 		  1487
00770 		 50547 		  1985
00770 		 50548 		  3873
00770 		 50569 		  3534
00770 		 50583 		  2956
00770 		 99991 		  678
00770 		 99992 		  2244
00770 		 99993 		  4078
00770 		 99994 		  1374
01098 		 00001 		  10941
01098 		 00002 		  3344
01098 		 00754 		  3774
01098 		 00770 		  2193
01098 		 02016 		  2293
01098 		 02027 		  1226
01098 		 02032 		  1053
01098 		 02035 		  1794
01098 		 02040 		  2095
01098 		 02062 		  1806
01098 		 02079 		  2475
01098 		 02083 		  2616
01098 		 02087 		  2169
01098 		 02094 		  2218
01098 		 02098 		  2309
01098 		 02104 		  2584
01098 		 02114 		  1575
01098 		 02117 		  1466
01098 		 02127 		  2052
01098 		 02135 		  2166
01098 		 02137 		  1522
01098 		 02143 		  1539
01098 		 02152 		  1717
01098 		 02157 		  1842
01098 		 02160 		  1575
01098 		 02178 		  2127
01098 		 02182 		  2529
01098 		 02193 		  2698
01098 		 02195 		  2661
01098 		 02205 		  2194
01098 		 02212 		  2656
01098 		 02216 		  2634
01098 		 02223 		  2832
01098 		 02234 		  3417
01098 		 02236 		  3325
01098 		 02243 		  1225
01098 		 02246 		  916
01098 		 02251 		  1332
01098 		 02258 		  1233
01098 		 02262 		  671
01098 		 02263 		  847
01098 		 02264 		  875
01098 		 02279 		  875
01098 		 02282 		  719
01098 		 02283 		  763
01098 		 02294 		  616
01098 		 02296 		  1143
01098 		 02303 		  1306
01098 		 02305 		  1328
01098 		 02311 		  1718
01098 		 02312 		  1833
01098 		 02317 		  1230
01098 		 02320 		  1260
01098 		 02324 		  1388
01098 		 02325 		  1315
01098 		 02328 		  1241
01098 		 02332 		  1501
01098 		 02342 		  2135
01098 		 02347 		  2258
01098 		 02348 		  2625
01098 		 02373 		  2240
01098 		 02375 		  2382
01098 		 02376 		  1126
01098 		 02380 		  1405
01098 		 02383 		  1775
01098 		 02394 		  1097
01098 		 02403 		  1597
01098 		 02432 		  424
01098 		 02453 		  812
01098 		 02466 		  1144
01098 		 02472 		  820
01098 		 02476 		  1002
01098 		 02490 		  1005
01098 		 02494 		  1258
01098 		 02505 		  1514
01098 		 02511 		  977
01098 		 02513 		  1058
01098 		 02530 		  1302
01098 		 02539 		  3434
01098 		 02540 		  3393
01098 		 02542 		  3058
01098 		 02551 		  3485
01098 		 02560 		  2686
01098 		 02563 		  2592
01098 		 02566 		  1883
01098 		 02590 		  1698
01098 		 02593 		  1650
01098 		 02597 		  1371
01098 		 02610 		  1221
01098 		 02615 		  1583
01098 		 02620 		  2445
01098 		 05066 		  1051
01098 		 05108 		  2148
01098 		 05294 		  2201
01098 		 05295 		  844
01098 		 05296 		  787
01098 		 50541 		  3612
01098 		 50547 		  2568
01098 		 50548 		  1854
01098 		 50569 		  1402
01098 		 50583 		  3556
01098 		 99991 		  1706
01098 		 99992 		  496
01098 		 99993 		  1800
01098 		 99994 		  3499
02016 		 00001 		  11927
02016 		 00002 		  1057
02016 		 00754 		  1522
02016 		 00770 		  2768
02016 		 01098 		  2293
02016 		 02027 		  1039
02016 		 02032 		  1221
02016 		 02035 		  475
02016 		 02040 		  369
02016 		 02062 		  454
02016 		 02079 		  230
02016 		 02083 		  373
02016 		 02087 		  354
02016 		 02094 		  526
02016 		 02098 		  675
02016 		 02104 		  925
02016 		 02114 		  720
02016 		 02117 		  822
02016 		 02127 		  820
02016 		 02135 		  975
02016 		 02137 		  883
02016 		 02143 		  1074
02016 		 02152 		  1036
02016 		 02157 		  1197
02016 		 02160 		  1185
02016 		 02178 		  901
02016 		 02182 		  819
02016 		 02193 		  989
02016 		 02195 		  1066
02016 		 02205 		  1193
02016 		 02212 		  1249
02016 		 02216 		  1381
02016 		 02223 		  1098
02016 		 02234 		  1507
02016 		 02236 		  1570
02016 		 02243 		  1118
02016 		 02246 		  1643
02016 		 02251 		  1271
02016 		 02258 		  1375
02016 		 02262 		  2198
02016 		 02263 		  1978
02016 		 02264 		  1512
02016 		 02279 		  1741
02016 		 02282 		  1883
02016 		 02283 		  1838
02016 		 02294 		  2117
02016 		 02296 		  1216
02016 		 02303 		  1312
02016 		 02305 		  1433
02016 		 02311 		  1292
02016 		 02312 		  1411
02016 		 02317 		  1563
02016 		 02320 		  1486
02016 		 02324 		  1659
02016 		 02325 		  1595
02016 		 02328 		  2203
02016 		 02332 		  1510
02016 		 02342 		  1405
02016 		 02347 		  1529
02016 		 02348 		  1696
02016 		 02373 		  1799
02016 		 02375 		  2035
02016 		 02376 		  2088
02016 		 02380 		  1607
02016 		 02383 		  1705
02016 		 02394 		  1916
02016 		 02403 		  2234
02016 		 02432 		  2656
02016 		 02453 		  2592
02016 		 02466 		  3377
02016 		 02472 		  2325
02016 		 02476 		  2135
02016 		 02490 		  2485
02016 		 02494 		  2471
02016 		 02505 		  2572
02016 		 02511 		  2757
02016 		 02513 		  2838
02016 		 02530 		  3881
02016 		 02539 		  1687
02016 		 02540 		  1849
02016 		 02542 		  1774
02016 		 02551 		  1969
02016 		 02560 		  2158
02016 		 02563 		  2368
02016 		 02566 		  1683
02016 		 02590 		  1801
02016 		 02593 		  1844
02016 		 02597 		  1476
02016 		 02610 		  1553
02016 		 02615 		  1077
02016 		 02620 		  1713
02016 		 05066 		  1262
02016 		 05108 		  1357
02016 		 05294 		  3084
02016 		 05295 		  1446
02016 		 05296 		  1545
02016 		 50541 		  1287
02016 		 50547 		  786
02016 		 50548 		  473
02016 		 50569 		  911
02016 		 50583 		  1906
02016 		 99991 		  3425
02016 		 99992 		  2031
02016 		 99993 		  466
02016 		 99994 		  1251
02027 		 00001 		  10438
02027 		 00002 		  2090
02027 		 00754 		  2777
02027 		 00770 		  2467
02027 		 01098 		  1226
02027 		 02016 		  1039
02027 		 02032 		  185
02027 		 02035 		  758
02027 		 02040 		  899
02027 		 02062 		  609
02027 		 02079 		  1103
02027 		 02083 		  1251
02027 		 02087 		  972
02027 		 02094 		  1022
02027 		 02098 		  1113
02027 		 02104 		  1404
02027 		 02114 		  351
02027 		 02117 		  265
02027 		 02127 		  856
02027 		 02135 		  942
02027 		 02137 		  163
02027 		 02143 		  339
02027 		 02152 		  493
02027 		 02157 		  767
02027 		 02160 		  500
02027 		 02178 		  1086
02027 		 02182 		  1349
02027 		 02193 		  1518
02027 		 02195 		  1439
02027 		 02205 		  1116
02027 		 02212 		  1434
02027 		 02216 		  1566
02027 		 02223 		  1611
02027 		 02234 		  1562
02027 		 02236 		  1628
02027 		 02243 		  257
02027 		 02246 		  576
02027 		 02251 		  410
02027 		 02258 		  514
02027 		 02262 		  1130
02027 		 02263 		  911
02027 		 02264 		  651
02027 		 02279 		  880
02027 		 02282 		  1023
02027 		 02283 		  978
02027 		 02294 		  1257
02027 		 02296 		  355
02027 		 02303 		  452
02027 		 02305 		  573
02027 		 02311 		  640
02027 		 02312 		  754
02027 		 02317 		  606
02027 		 02320 		  625
02027 		 02324 		  696
02027 		 02325 		  735
02027 		 02328 		  809
02027 		 02332 		  858
02027 		 02342 		  1056
02027 		 02347 		  1179
02027 		 02348 		  1692
02027 		 02373 		  1307
02027 		 02375 		  1449
02027 		 02376 		  1124
02027 		 02380 		  955
02027 		 02383 		  1059
02027 		 02394 		  1264
02027 		 02403 		  1582
02027 		 02432 		  1589
02027 		 02453 		  1732
02027 		 02466 		  2309
02027 		 02472 		  1464
02027 		 02476 		  1494
02027 		 02490 		  1842
02027 		 02494 		  1819
02027 		 02505 		  1920
02027 		 02511 		  1896
02027 		 02513 		  1977
02027 		 02530 		  2467
02027 		 02539 		  1860
02027 		 02540 		  1900
02027 		 02542 		  1777
02027 		 02551 		  1809
02027 		 02560 		  1572
02027 		 02563 		  1649
02027 		 02566 		  1067
02027 		 02590 		  1185
02027 		 02593 		  1228
02027 		 02597 		  616
02027 		 02610 		  596
02027 		 02615 		  383
02027 		 02620 		  1513
02027 		 05066 		  192
02027 		 05108 		  1173
02027 		 05294 		  2473
02027 		 05295 		  379
02027 		 05296 		  477
02027 		 50541 		  1890
02027 		 50547 		  1389
02027 		 50548 		  858
02027 		 50569 		  427
02027 		 50583 		  2560
02027 		 99991 		  2206
02027 		 99992 		  963
02027 		 99993 		  763
02027 		 99994 		  1625
02032 		 00001 		  10345
02032 		 00002 		  2272
02032 		 00754 		  2948
02032 		 00770 		  2319
02032 		 01098 		  1053
02032 		 02016 		  1221
02032 		 02027 		  185
02032 		 02035 		  904
02032 		 02040 		  1078
02032 		 02062 		  788
02032 		 02079 		  1282
02032 		 02083 		  1430
02032 		 02087 		  1151
02032 		 02094 		  1200
02032 		 02098 		  1292
02032 		 02104 		  1601
02032 		 02114 		  530
02032 		 02117 		  443
02032 		 02127 		  1035
02032 		 02135 		  951
02032 		 02137 		  342
02032 		 02143 		  526
02032 		 02152 		  677
02032 		 02157 		  828
02032 		 02160 		  561
02032 		 02178 		  1105
02032 		 02182 		  1545
02032 		 02193 		  1716
02032 		 02195 		  1638
02032 		 02205 		  1172
02032 		 02212 		  1633
02032 		 02216 		  1609
02032 		 02223 		  1810
02032 		 02234 		  1782
02032 		 02236 		  1827
02032 		 02243 		  108
02032 		 02246 		  397
02032 		 02251 		  249
02032 		 02258 		  353
02032 		 02262 		  957
02032 		 02263 		  738
02032 		 02264 		  490
02032 		 02279 		  719
02032 		 02282 		  861
02032 		 02283 		  817
02032 		 02294 		  1095
02032 		 02296 		  194
02032 		 02303 		  292
02032 		 02305 		  413
02032 		 02311 		  696
02032 		 02312 		  810
02032 		 02317 		  445
02032 		 02320 		  464
02032 		 02324 		  538
02032 		 02325 		  573
02032 		 02328 		  648
02032 		 02332 		  704
02032 		 02342 		  1112
02032 		 02347 		  1236
02032 		 02348 		  1599
02032 		 02373 		  1214
02032 		 02375 		  1356
02032 		 02376 		  963
02032 		 02380 		  801
02032 		 02383 		  902
02032 		 02394 		  1109
02032 		 02403 		  1427
02032 		 02432 		  1416
02032 		 02453 		  1571
02032 		 02466 		  1948
02032 		 02472 		  1303
02032 		 02476 		  1333
02032 		 02490 		  1681
02032 		 02494 		  1664
02032 		 02505 		  1765
02032 		 02511 		  1735
02032 		 02513 		  1816
02032 		 02530 		  2084
02032 		 02539 		  1767
02032 		 02540 		  1807
02032 		 02542 		  1684
02032 		 02551 		  1717
02032 		 02560 		  1479
02032 		 02563 		  1557
02032 		 02566 		  974
02032 		 02590 		  1093
02032 		 02593 		  1480
02032 		 02597 		  368
02032 		 02610 		  435
02032 		 02615 		  570
02032 		 02620 		  1420
02032 		 05066 		  243
02032 		 05108 		  1340
02032 		 05294 		  2319
02032 		 05295 		  206
02032 		 05296 		  304
02032 		 50541 		  2087
02032 		 50547 		  1585
02032 		 50548 		  1029
02032 		 50569 		  595
02032 		 50583 		  2731
02032 		 99991 		  2051
02032 		 99992 		  790
02032 		 99993 		  909
02032 		 99994 		  1824
02035 		 00001 		  12001
02035 		 00002 		  1525
02035 		 00754 		  2170
02035 		 00770 		  4090
02035 		 01098 		  1794
02035 		 02016 		  475
02035 		 02027 		  758
02035 		 02032 		  904
02035 		 02040 		  336
02035 		 02062 		  174
02035 		 02079 		  539
02035 		 02083 		  798
02035 		 02087 		  410
02035 		 02094 		  704
02035 		 02098 		  796
02035 		 02104 		  1071
02035 		 02114 		  439
02035 		 02117 		  488
02035 		 02127 		  539
02035 		 02135 		  694
02035 		 02137 		  602
02035 		 02143 		  794
02035 		 02152 		  756
02035 		 02157 		  968
02035 		 02160 		  914
02035 		 02178 		  836
02035 		 02182 		  1015
02035 		 02193 		  1184
02035 		 02195 		  1129
02035 		 02205 		  1130
02035 		 02212 		  1184
02035 		 02216 		  1316
02035 		 02223 		  1294
02035 		 02234 		  1394
02035 		 02236 		  1460
02035 		 02243 		  838
02035 		 02246 		  1144
02035 		 02251 		  990
02035 		 02258 		  1094
02035 		 02262 		  1699
02035 		 02263 		  1480
02035 		 02264 		  1232
02035 		 02279 		  1461
02035 		 02282 		  1747
02035 		 02283 		  1559
02035 		 02294 		  2072
02035 		 02296 		  936
02035 		 02303 		  1032
02035 		 02305 		  1153
02035 		 02311 		  1220
02035 		 02312 		  1335
02035 		 02317 		  1283
02035 		 02320 		  1206
02035 		 02324 		  1276
02035 		 02325 		  1315
02035 		 02328 		  1820
02035 		 02332 		  1439
02035 		 02342 		  1339
02035 		 02347 		  1463
02035 		 02348 		  1642
02035 		 02373 		  1734
02035 		 02375 		  1829
02035 		 02376 		  1705
02035 		 02380 		  1536
02035 		 02383 		  1640
02035 		 02394 		  1844
02035 		 02403 		  2163
02035 		 02432 		  2158
02035 		 02453 		  2313
02035 		 02466 		  2878
02035 		 02472 		  2045
02035 		 02476 		  2075
02035 		 02490 		  2423
02035 		 02494 		  2399
02035 		 02505 		  2500
02035 		 02511 		  2477
02035 		 02513 		  2558
02035 		 02530 		  3035
02035 		 02539 		  1577
02035 		 02540 		  1617
02035 		 02542 		  1727
02035 		 02551 		  1759
02035 		 02560 		  1952
02035 		 02563 		  2022
02035 		 02566 		  1617
02035 		 02590 		  1735
02035 		 02593 		  1778
02035 		 02597 		  1196
02035 		 02610 		  1274
02035 		 02615 		  797
02035 		 02620 		  1648
02035 		 05066 		  762
02035 		 05108 		  903
02035 		 05294 		  2971
02035 		 05295 		  947
02035 		 05296 		  1046
02035 		 50541 		  1557
02035 		 50547 		  1055
02035 		 50548 		  251
02035 		 50569 		  638
02035 		 50583 		  1953
02035 		 99991 		  2786
02035 		 99992 		  1532
02035 		 99993 		  14
02035 		 99994 		  1314
02040 		 00001 		  12080
02040 		 00002 		  1420
02040 		 00754 		  2249
02040 		 00770 		  2569
02040 		 01098 		  2095
02040 		 02016 		  369
02040 		 02027 		  899
02040 		 02032 		  1078
02040 		 02035 		  336
02040 		 02062 		  314
02040 		 02079 		  209
02040 		 02083 		  361
02040 		 02087 		  205
02040 		 02094 		  378
02040 		 02098 		  510
02040 		 02104 		  852
02040 		 02114 		  580
02040 		 02117 		  670
02040 		 02127 		  460
02040 		 02135 		  836
02040 		 02137 		  743
02040 		 02143 		  934
02040 		 02152 		  897
02040 		 02157 		  1099
02040 		 02160 		  1045
02040 		 02178 		  757
02040 		 02182 		  796
02040 		 02193 		  966
02040 		 02195 		  1042
02040 		 02205 		  1050
02040 		 02212 		  1105
02040 		 02216 		  1237
02040 		 02223 		  1075
02040 		 02234 		  1307
02040 		 02236 		  1373
02040 		 02243 		  978
02040 		 02246 		  1280
02040 		 02251 		  1131
02040 		 02258 		  1235
02040 		 02262 		  2025
02040 		 02263 		  1806
02040 		 02264 		  1373
02040 		 02279 		  1601
02040 		 02282 		  1743
02040 		 02283 		  1699
02040 		 02294 		  1977
02040 		 02296 		  1076
02040 		 02303 		  1172
02040 		 02305 		  1293
02040 		 02311 		  1360
02040 		 02312 		  1264
02040 		 02317 		  1423
02040 		 02320 		  1346
02040 		 02324 		  1416
02040 		 02325 		  1455
02040 		 02328 		  1960
02040 		 02332 		  1579
02040 		 02342 		  1259
02040 		 02347 		  1382
02040 		 02348 		  1496
02040 		 02373 		  1655
02040 		 02375 		  1750
02040 		 02376 		  1845
02040 		 02380 		  1676
02040 		 02383 		  1780
02040 		 02394 		  1984
02040 		 02403 		  2302
02040 		 02432 		  2484
02040 		 02453 		  2453
02040 		 02466 		  2830
02040 		 02472 		  2185
02040 		 02476 		  2215
02040 		 02490 		  2563
02040 		 02494 		  2539
02040 		 02505 		  2640
02040 		 02511 		  2617
02040 		 02513 		  2698
02040 		 02530 		  2965
02040 		 02539 		  1490
02040 		 02540 		  1530
02040 		 02542 		  1577
02040 		 02551 		  1680
02040 		 02560 		  1873
02040 		 02563 		  1943
02040 		 02566 		  1536
02040 		 02590 		  1655
02040 		 02593 		  1698
02040 		 02597 		  1336
02040 		 02610 		  1414
02040 		 02615 		  937
02040 		 02620 		  1569
02040 		 05066 		  1088
02040 		 05108 		  1466
02040 		 05294 		  2886
02040 		 05295 		  1273
02040 		 05296 		  1372
02040 		 50541 		  1191
02040 		 50547 		  691
02040 		 50548 		  582
02040 		 50569 		  964
02040 		 50583 		  2031
02040 		 99991 		  2926
02040 		 99992 		  1858
02040 		 99993 		  326
02040 		 99994 		  1228
02062 		 00001 		  12164
02062 		 00002 		  1505
02062 		 00754 		  2334
02062 		 00770 		  2531
02062 		 01098 		  1806
02062 		 02016 		  454
02062 		 02027 		  609
02062 		 02032 		  788
02062 		 02035 		  174
02062 		 02040 		  314
02062 		 02079 		  518
02062 		 02083 		  777
02062 		 02087 		  389
02062 		 02094 		  557
02062 		 02098 		  648
02062 		 02104 		  923
02062 		 02114 		  290
02062 		 02117 		  381
02062 		 02127 		  391
02062 		 02135 		  546
02062 		 02137 		  453
02062 		 02143 		  645
02062 		 02152 		  607
02062 		 02157 		  809
02062 		 02160 		  755
02062 		 02178 		  688
02062 		 02182 		  867
02062 		 02193 		  1036
02062 		 02195 		  981
02062 		 02205 		  981
02062 		 02212 		  1036
02062 		 02216 		  1168
02062 		 02223 		  1146
02062 		 02234 		  1246
02062 		 02236 		  1312
02062 		 02243 		  689
02062 		 02246 		  990
02062 		 02251 		  842
02062 		 02258 		  946
02062 		 02262 		  1758
02062 		 02263 		  1538
02062 		 02264 		  1083
